id,age,rotoworld_id,sportradar_id,depth_chart_order,number,high_school,weight,height,last_name,search_last_name,full_name,player_id,status,hashtag,gsis_id,birth_city,birth_country,practice_participation,position,birth_date,fantasy_positions,injury_body_part,depth_chart_position,sport,first_name,espn_id,fantasy_data_id,years_exp,rotowire_id,pandascore_id,stats_id,swish_id,college,search_rank,birth_state,team,search_first_name,search_full_name,yahoo_id,injury_start_date,news_updated,injury_status,active,injury_notes,practice_description,personal_tier,ringer_tier,fp_tier,bs_tier,personal_pos_tier,ringer_pos_tier,fp_pos_tier,bs_pos_tier,bye,personal_ranking,ringer_ranking,fp_ranking,bs_ranking,personal_pos_ranking,ringer_pos_ranking,fp_pos_ranking,bs_pos_ranking,fp_adp,fp_ecr,bs_adp,bs_ecr,createdAt,updatedAt
4951,26,13096,c2a7bd8a-d141-423a-8810-0988a59ff0b4,1,17,Alexandria (LA),200,75,Chark,chark,DJ Chark,4951,Active,#djchark-NFL-CAR-17,00-0034777,,,,WR,1996-09-23,WR,,LWR,nfl,DJ,3115394,19816,5,12820,,822008,822008,LSU,162,,CAR,dj,djchark,31031,,1686326143250,,true,,,0,0,9,0,0,7,7,0,7,0,133,142,0,0,54,61,0,219,142,0,0,2023-07-28T16:28:38.793Z,2023-07-28T16:50:45.468Z
5038,27,13149,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,1,13,Monroe (GA),198,73,Gallup,gallup,Michael Gallup,5038,Active,#michaelgallup-NFL-DAL-13,00-0034764,,,,WR,1996-03-04,WR,,RWR,nfl,Michael,4036348,19867,5,12810,,912070,912070,Colorado State,155,,DAL,michael,michaelgallup,31051,,1685320512851,,true,,,0,0,9,0,0,7,7,0,7,0,144,147,0,0,60,63,0,162,147,0,0,2023-07-28T16:28:38.929Z,2023-07-28T16:50:45.496Z
1689,32,9054,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,1,19,Detroit Lakes (MN),195,74,Thielen,thielen,Adam Thielen,1689,Active,#adamthielen-NFL-CAR-19,00-0030035,,,,WR,1990-08-22,WR,,RWR,nfl,Adam,16460,15534,10,8986,,733643,733643,Minnesota State,126,,CAR,adam,adamthielen,27277,,1688947812755,,true,,,0,0,9,0,0,7,7,0,7,0,147,143,0,0,61,60,0,132,143,0,0,2023-07-28T16:28:35.503Z,2023-07-28T16:50:45.499Z
7594,24,,32205e74-b23f-420a-b312-465b29260745,1,30,Bev Facey (CAN),210,73,Hubbard,hubbard,Chuba Hubbard,7594,Active,#chubahubbard-NFL-CAR-30,,,,,RB,1999-06-11,RB,,KR,nfl,Chuba,,,2,15242,,,1062047,Oklahoma State,171,,CAR,chuba,chubahubbard,,,1679074813343,,true,,,0,0,9,0,0,0,7,0,7,0,0,155,0,0,0,53,0,164,155,0,0,2023-07-28T16:28:44.810Z,2023-07-28T16:50:39.114Z
8676,24,,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,1,22,Mt. Carmel (CA),180,72,Shaheed,shaheed,Rashid Shaheed,8676,Active,#rashidshaheed-NFL-NO-22,,,,,WR,1998-08-31,WR,,SWR,nfl,Rashid,,,1,16560,,,923412,Weber State,164,,NO,rashid,rashidshaheed,,,1690398620945,,true,,,0,0,9,0,0,7,7,0,11,0,167,154,0,0,70,65,0,210,154,0,0,2023-07-28T16:28:47.766Z,2023-07-28T16:50:45.541Z
421,35,5132,ade43b1a-0601-4672-83b6-d246bc066a19,1,9,Highland Park (TX),220,75,Stafford,stafford,Matthew Stafford,421,Active,#matthewstafford-NFL-LAR-9,00-0026498,,,,QB,1988-02-07,QB,,QB,nfl,Matthew,12483,9038,14,5971,,323205,323205,Georgia,160,,LAR,matthew,matthewstafford,9265,,1690496126333,,true,,,0,0,9,0,0,6,4,0,10,0,151,150,0,0,19,19,0,165,150,0,0,2023-07-28T16:28:35.115Z,2023-07-28T16:50:44.886Z
4089,29,12284,ebeceb00-57e0-4b74-9cf7-853da2afed18,1,7,Columbia (GA),250,75,Everett,everett,Gerald Everett,4089,Active,#geraldeverett-NFL-LAC-7,00-0033895,,,,TE,1994-06-25,TE,,TE,nfl,Gerald,3918639,18935,6,11737,,838487,838487,South Alabama,147,,LAC,gerald,geraldeverett,30157,,1673763057015,,true,,,0,0,9,0,0,6,3,0,5,0,137,144,0,0,15,16,0,182,144,0,0,2023-07-28T16:28:37.813Z,2023-07-28T16:50:45.274Z
7002,26,,0226b03b-f91d-4223-9813-9fcd2e9c3acc,1,83,Glassboro (NJ),231,76,Johnson,johnson,Juwan Johnson,7002,Active,#juwanjohnson-NFL-NO-83,,,,,TE,1996-09-13,TE,,TE,nfl,Juwan,3929645,21738,3,14630,,,884609,Oregon,158,,NO,juwan,juwanjohnson,33113,,1690487426773,,true,,,0,0,9,0,0,6,4,0,11,0,154,153,0,0,17,17,0,161,153,0,0,2023-07-28T16:28:43.337Z,2023-07-28T16:50:45.280Z
2078,30,9403,354dec38-b88b-4ba0-8974-859123f27c45,1,3,Isidore Newman (LA),200,71,Beckham,beckham,Odell Beckham,2078,Active,#odellbeckham-NFL-BAL-3,00-0031235,,,,WR,1992-11-05,WR,,LWR,nfl,Odell,16733,16389,9,9255,,589984,589984,LSU,114,,BAL,odell,odellbeckham,27540,,1690557931994,,true,,,0,0,9,0,0,8,7,0,13,0,188,141,0,0,80,59,0,109,141,0,0,2023-07-28T16:28:35.794Z,2023-07-28T16:50:45.623Z
10236,23,,b961fa15-0676-4948-b95f-56d06319d40e,2,86,Faith Lutheran (NV),240,76,Kincaid,kincaid,Dalton Kincaid,10236,Active,#daltonkincaid-NFL-BUF-86,,,,,TE,1999-10-18,TE,,TE,nfl,Dalton,,,0,16697,,,1135513,Utah,111,,BUF,dalton,daltonkincaid,,,1685470824381,,true,,,0,0,9,0,0,6,4,0,13,0,161,156,0,0,19,18,0,125,156,0,0,2023-07-28T16:28:49.067Z,2023-07-28T16:50:45.289Z
7066,26,,3bf5c049-9daa-43ba-9758-c6c895a9d462,1,17,IMG Academy (FL),203,71,Osborn,osborn,K.J. Osborn,7066,Active,#kjosborn-NFL-MIN-17,,,,,WR,1997-06-10,WR,,SWR,nfl,K.J.,3916566,21714,3,14641,,,881058,Miami (FL),172,,MIN,kj,kjosborn,32846,,1682712016959,,true,,,0,0,9,0,0,0,7,0,13,0,0,159,0,0,0,67,0,196,159,0,0,2023-07-28T16:28:43.475Z,2023-07-28T16:50:43.583Z
8160,25,,ef7ae1f1-4ebe-4759-bbb3-32bd177ace08,1,8,Ocean Township (NJ),220,75,Pickett,pickett,Kenny Pickett,8160,Active,#kennypickett-NFL-PIT-8,,,,,QB,1998-06-06,QB,,QB,nfl,Kenny,,,1,15841,,,976924,Pittsburgh,123,,PIT,kenny,kennypickett,,,1673230260856,,true,,,0,0,10,0,0,6,4,0,6,0,160,162,0,0,21,22,0,144,162,0,0,2023-07-28T16:28:46.336Z,2023-07-28T16:50:44.900Z
5248,28,13606,3ffc3993-461e-4477-9def-c9633b7feac1,1,35,Tottenville (NY),238,73,Edwards,edwards,Gus Edwards,5248,Active,#gusedwards-NFL-BAL-35,00-0034184,,,,RB,1995-04-13,RB,,RB,nfl,Gus,3051926,20239,5,13123,,739799,739799,Rutgers,187,,BAL,gus,gusedwards,31424,,1686855026475,,true,,,0,0,9,0,0,8,7,0,13,0,146,158,0,0,53,55,0,189,158,0,0,2023-07-28T16:28:39.519Z,2023-07-28T16:50:45.235Z
8143,23,,cdc61676-6592-43f9-a4a6-d29ce52ac8f4,1,34,Armwood (FL),210,70,Ford,ford,Jerome Ford,8143,Active,#jeromeford-NFL-CLE-34,,,,,RB,1999-09-12,RB,,KR,nfl,Jerome,,,1,15989,,,1125737,Cincinnati,168,,CLE,jerome,jeromeford,,,1690327216906,,true,,,0,0,10,0,0,9,7,0,5,0,191,163,0,0,59,56,0,197,163,0,0,2023-07-28T16:28:46.210Z,2023-07-28T16:50:45.252Z
10235,22,,e3c414c0-be8c-4807-af9c-f91d89c83e60,4,30,Port Neches-Groves (TX),225,72,Johnson,johnson,Roschon Johnson,10235,Active,#roschonjohnson-NFL-CHI-30,,,,,RB,2001-01-31,RB,,RB,nfl,Roschon,,,0,16772,,,1163265,Texas,148,,CHI,roschon,roschonjohnson,,,1682787326631,,true,,,0,0,9,0,0,9,7,0,13,0,193,161,0,0,61,54,0,146,161,0,0,2023-07-28T16:28:49.062Z,2023-07-28T16:50:45.254Z
8130,23,,734d54cc-c869-4e2f-a60f-c59c493f5110,1,85,Fort Morgan (CO),246,76,McBride,mcbride,Trey McBride,8130,Active,#treymcbride-NFL-ARI-85,,,,,TE,1999-11-22,TE,,TE,nfl,Trey,,,1,15902,,,1108161,Colorado State,191,,ARI,trey,treymcbride,,,1673233261018,,true,,,0,0,10,0,0,7,4,0,14,0,166,165,0,0,20,22,0,222,165,0,0,2023-07-28T16:28:46.167Z,2023-07-28T16:50:45.291Z
5906,26,13953,5fb525c5-4e70-4ede-8c49-94ad0cf66b7d,1,88,Brentwood Academy (TN),254,76,Knox,knox,Dawson Knox,5906,Active,#dawsonknox-NFL-BUF-88," 00-0035689",,,,TE,1996-11-14,TE,,TE,nfl,Dawson,3930086,20850,4,13466,,884083,884083,Ole Miss,166,,BUF,dawson,dawsonknox,31928,,1690412722059,,true,,,0,0,10,0,0,7,4,0,13,0,174,164,0,0,24,21,0,188,164,0,0,2023-07-28T16:28:40.778Z,2023-07-28T16:50:45.297Z
5199,29,,9e55ec9a-ce18-4b4b-b69f-e2d82c219846,,16,Robinson (FL),203,73,Pringle,pringle,Byron Pringle,5199,Active,#byronpringle-NFL-WAS-16,00-0034297,,,,WR,1993-11-17,WR,,,nfl,Byron,4036416,20150,5,12504,,913826,913826,Kansas State,9999999,,WAS,byron,byronpringle,31496,,1690308014792,,true,,,0,0,16,0,0,0,11,0,14,0,0,544,0,0,0,194,0,0,544,0,0,2023-07-28T16:28:39.337Z,2023-07-28T16:50:44.674Z
4195,28,12367,059e5bb7-1842-4558-9aaf-77c352a21216,1,4,Lyons Township (IL),167,69,Elliott,elliott,Jake Elliott,4195,Active,#jakeelliott-NFL-PHI-4,00-0033787,,,,K,1995-01-21,K,,K,nfl,Jake,3050478,19041,6,12203,,746154,746154,Memphis,194,,PHI,jake,jakeelliott,30266,,1678503939335,,true,,,0,0,11,0,0,0,2,0,10,0,0,250,0,0,0,8,0,244,250,0,0,2023-07-28T16:28:37.915Z,2023-07-28T16:50:39.354Z
6814,24,,131d3b1a-5746-499e-98ee-4bbf67cd377e,2,5,DeSoto (TX),220,73,Shenault,shenault,Laviska Shenault,6814,Active,#laviskashenault-NFL-CAR-5,,,,,WR,1998-10-05,WR,,SWR,nfl,Laviska,4243160,21697,3,14358,,,1061929,Colorado,459,,CAR,laviska,laviskashenault,32712,,1690470625689,,true,,,0,0,12,0,0,0,9,0,7,0,0,295,0,0,0,105,0,0,295,0,0,2023-07-28T16:28:42.686Z,2023-07-28T16:50:44.000Z
8181,24,,62e96d7c-e4dd-4a90-8c3a-8017eb69120d,1,83,Peachtree Ridge (GA),230,72,Heyward,heyward,Connor Heyward,8181,Active,#connorheyward-NFL-PIT-83,,,,,TE,1999-01-22,TE,,FB,nfl,Connor,,,1,15916,,,1057457,Michigan State,9999999,,PIT,connor,connorheyward,,,1673288107169,,true,,,0,0,16,0,0,0,9,0,6,0,0,542,0,0,0,92,0,0,542,0,0,2023-07-28T16:28:46.498Z,2023-07-28T16:50:42.156Z
4234,27,,36f62824-1cdb-4e9e-8a11-55df97e562b9,2,85,Pope John XXIII (NJ),215,74,Brown,brown,Noah Brown,4234,Active,#noahbrown-NFL-HOU-85,00-0033591,,,,WR,1996-01-06,WR,,RWR,nfl,Noah,3121409,19080,6,11849,,836103,836103,Ohio State,428,,HOU,noah,noahbrown,30352,,1678817751806,,true,,,0,0,14,0,0,0,10,0,7,0,0,378,0,0,0,129,0,0,378,0,0,2023-07-28T16:28:37.954Z,2023-07-28T16:50:44.203Z
TB,,,,,,,,,Buccaneers,,Tampa Bay Buccaneers,TB,,,,,,,DEF,,DEF,,,nfl,Tampa Bay,,,,,,,,,,,TB,,,,,,,true,,,0,0,11,0,0,0,4,0,5,0,0,245,0,0,0,16,0,272,245,0,0,2023-07-28T16:28:50.600Z,2023-07-28T16:50:39.344Z
9227,20,,07802728-2d68-4aac-8e1f-ee306977495d,3,25,Abraham Lincoln (NY),215,71,Abanikanda,abanikanda,Israel Abanikanda,9227,Active,#israelabanikanda-NFL-NYJ-25,,,,,RB,2002-10-05,RB,,RB,nfl,Israel,,,0,16735,,,1214249,Pittsburgh,205,,NYJ,israel,israelabanikanda,,,1690391420219,,true,,,0,0,11,0,0,0,8,0,7,0,0,244,0,0,0,70,0,254,244,0,0,2023-07-28T16:28:48.479Z,2023-07-28T16:50:39.343Z
6798,24,,06ff7f42-5fe7-4899-84a5-9ba5349d17e8,2,5,Waxahachie (TX),197,71,Reagor,reagor,Jalen Reagor,6798,Active,#jalenreagor-NFL-MIN-5,,,,,WR,1999-01-02,WR,,SWR,nfl,Jalen,4241802,21686,3,14421,,,976066,TCU,558,,MIN,jalen,jalenreagor,32691,,1683076547847,,true,,,0,0,15,0,0,0,11,0,13,0,0,497,0,0,0,159,0,0,497,0,0,2023-07-28T16:28:42.639Z,2023-07-28T16:50:44.452Z
6421,26,,ae9495b2-4c62-4e14-8e43-beb53e1ae28a,,15,Allen (TX),212,73,Guyton,guyton,Jalen Guyton,6421,Active,#jalenguyton-NFL-LAC-15," 00-0035414",,,,WR,1997-06-07,WR,Knee - ACL,,nfl,Jalen,3932430,21448,4,13575,,884567,884567,North Texas,405,,LAC,jalen,jalenguyton,32201,,1690388720002,PUP,true,,,0,0,15,0,0,0,11,0,5,0,0,462,0,0,0,162,0,0,462,0,0,2023-07-28T16:28:41.942Z,2023-07-28T16:50:44.498Z
8180,24,,3f9e3634-54d7-46a4-bf26-67274500c907,1,83,Bishop Gorman (NV),190,72,Nailor,nailor,Jalen Nailor,8180,Active,#jalennailor-NFL-MIN-83,,,,,WR,1999-03-02,WR,,PR,nfl,Jalen,,,1,16025,,,1126817,Michigan State,9999999,,MIN,jalen,jalennailor,,,1673289607376,,true,,,0,0,16,0,0,0,11,0,13,0,0,541,0,0,0,171,0,0,541,0,0,2023-07-28T16:28:46.493Z,2023-07-28T16:50:44.604Z
6529,27,,002adaa8-5dc2-4b4b-95bc-53a38dce3849,1,85,Cheltenham (PA),261,77,Myarick,myarick,Chris Myarick,6529,Active,#chrismyarick-NFL-NYG-85," 00-0035345",,,,TE,1995-10-06,TE,,FB,nfl,Chris,3138744,21531,4,14282,,838318,838318,Temple,9999999,,NYG,chris,chrismyarick,32442,,1674504018440,,true,,,0,0,16,0,0,0,9,0,13,0,0,546,0,0,0,97,0,0,546,0,0,2023-07-28T16:28:42.114Z,2023-07-28T16:50:42.243Z
9500,21,,dd227f4a-0785-482d-a28b-f231c7f3b73f,2,1,North Gwinnett (GA),175,70,Downs,downs,Josh Downs,9500,Active,#joshdowns-NFL-IND-1,,,,,WR,2001-08-12,WR,,LWR,nfl,Josh,,,0,16689,,,1215077,North Carolina,196,,IND,josh,joshdowns,,,1690389620062,,true,,,0,0,11,0,0,0,8,0,11,0,0,218,0,0,0,85,0,262,218,0,0,2023-07-28T16:28:48.657Z,2023-07-28T16:50:43.764Z
6323,27,,b556a98d-16aa-4a0d-9134-1b59c46cc640,1,47,Plant (FL),255,75,Beck,beck,Andrew Beck,6323,Active,#andrewbeck-NFL-HOU-47," 00-0034959",,,,TE,1996-05-15,TE,,FB,nfl,Andrew,3125107,21227,4,13713,,824428,824428,Texas,9999999,,HOU,andrew,andrewbeck,32225,,1678727421421,,true,,,0,0,16,0,0,0,9,0,7,0,0,543,0,0,0,102,0,0,543,0,0,2023-07-28T16:28:41.631Z,2023-07-28T16:50:42.186Z
CLE,,,,,,,,,Browns,,Cleveland Browns,CLE,,,,,,,DEF,,DEF,,,nfl,Cleveland,,,,,,,,,,,CLE,,,,,,,true,,,0,0,11,0,0,0,4,0,5,0,0,247,0,0,0,14,0,218,247,0,0,2023-07-28T16:28:50.598Z,2023-07-28T16:50:39.348Z
8800,24,,7caf1f90-d30d-11ec-8b77-45b1765fd110,4,34,Jesuit (FL),202,71,Davis,davis,Malik Davis,8800,Active,#malikdavis-NFL-DAL-34,,,,,RB,1998-11-26,RB,,RB,nfl,Malik,,,1,15828,,,975028,Florida,257,,DAL,malik,malikdavis,,,1674935443351,,true,,,0,0,12,0,0,0,8,0,7,0,0,314,0,0,0,86,0,292,314,0,0,2023-07-28T16:28:48.061Z,2023-07-28T16:50:39.535Z
9504,21,,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,3,58,Westgate (LA),197,72,Boutte,boutte,Kayshon Boutte,9504,Active,#kayshonboutte-NFL-NE-58,,,,,WR,2002-05-07,WR,,RWR,nfl,Kayshon,,,0,16795,,,1213362,LSU,281,,NE,kayshon,kayshonboutte,,,1682799327204,,true,,,0,0,12,0,0,0,9,0,11,0,0,313,0,0,0,107,0,0,313,0,0,2023-07-28T16:28:48.710Z,2023-07-28T16:50:44.002Z
4351,29,12501,2a443351-5e63-4a49-819e-912b51a745f2,1,81,University City (CA),212,76,Patrick,patrick,Tim Patrick,4351,Active,#timpatrick-NFL-DEN-81,00-0033375,,,,WR,1993-11-23,WR,,RWR,nfl,Tim,3134353,19207,6,12061,,838179,838179,Utah,182,,DEN,tim,timpatrick,30511,,1687275655947,,true,,,0,0,11,0,0,7,8,0,9,0,153,207,0,0,64,84,0,216,207,0,0,2023-07-28T16:28:38.003Z,2023-07-28T16:50:45.511Z
7045,25,,62542e04-3c44-4b75-8165-be674c8be75f,2,25,Eastside (CA),212,71,Kelley,kelley,Joshua Kelley,7045,Active,#joshuakelley-NFL-LAC-25,,,,,RB,1997-11-20,RB,,RB,nfl,Joshua,3910544,21776,3,14494,,,878371,UCLA,266,,LAC,joshua,joshuakelley,32782,,1675380615846,,true,,,0,0,11,0,0,0,7,0,5,0,0,203,0,0,0,64,0,239,203,0,0,2023-07-28T16:28:43.433Z,2023-07-28T16:50:39.234Z
8208,23,,e62678b9-9816-420f-bf86-398e7fea7063,4,36,Briarcrest Christian School (TN),197,68,Badie,badie,Tyler Badie,8208,Active,#tylerbadie-NFL-DEN-36,,,,,RB,2000-02-07,RB,,RB,nfl,Tyler,,,1,15893,,,1124338,Missouri,9999999,,DEN,tyler,tylerbadie,,,1672347952131,,true,,,0,0,15,0,0,0,11,0,9,0,0,499,0,0,0,135,0,0,499,0,0,2023-07-28T16:28:46.743Z,2023-07-28T16:50:41.399Z
2307,29,9385,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,2,8,St. Louis (HI),222,76,Mariota,mariota,Marcus Mariota,2307,Active,#marcusmariota-NFL-PHI-8,00-0032268,,,,QB,1993-10-30,QB,,QB,nfl,Marcus,2576980,16763,8,10074,,607843,607843,Oregon,338,,PHI,marcus,marcusmariota,28390,,1686343843506,,true,,,0,0,16,0,0,0,7,0,10,0,0,506,0,0,0,53,0,0,506,0,0,2023-07-28T16:28:36.034Z,2023-07-28T16:50:41.556Z
NYJ,,,,,,,,,Jets,,New York Jets,NYJ,,,,,,,DEF,,DEF,,,nfl,New York,,,,,,,,,,,NYJ,,,,,,,true,,,0,0,11,0,0,0,2,0,7,0,0,209,0,0,0,5,0,155,209,0,0,2023-07-28T16:28:50.627Z,2023-07-28T16:50:39.259Z
5409,28,,2fa75e05-cac4-4b40-8924-dbc9ae0c959c,,87,Camden Central (TN),239,77,Hudson,hudson,Tanner Hudson,5409,Active,#tannerhudson-NFL-CIN-87,00-0034613,,,,TE,1994-11-12,TE,,,nfl,Tanner,3050481,20506,5,13286,,1115394,1115394,Southern Arkansas,9999999,,CIN,tanner,tannerhudson,31257,,1675187411514,,true,,,0,0,16,0,0,0,9,0,7,0,0,549,0,0,0,108,0,0,549,0,0,2023-07-28T16:28:39.966Z,2023-07-28T16:50:42.291Z
1339,32,8409,de3421f7-2147-4835-89a5-724e87bad463,,86,Monte Vista (CA),250,77,Ertz,ertz,Zach Ertz,1339,Active,#zachertz-NFL-ARI-86,00-0030061,,,,TE,1990-11-10,TE,Knee - ACL + MCL,,nfl,Zach,15835,14856,10,8781,,503177,503177,Stanford,197,,ARI,zach,zachertz,26658,,1690395921561,PUP,true,Surgery,,0,0,11,0,0,6,5,0,14,0,152,210,0,0,16,28,0,184,210,0,0,2023-07-28T16:28:35.341Z,2023-07-28T16:50:45.275Z
9497,21,,e5f9d339-a89f-4e47-9a84-b89f14550c05,2,84,Dutch Fork (SC),185,72,Hyatt,hyatt,Jalin Hyatt,9497,Active,#jalinhyatt-NFL-NYG-84,,,,,WR,2001-09-25,WR,,LWR,nfl,Jalin,,,0,16714,,,1232892,Tennessee,170,,NYG,jalin,jalinhyatt,,,1690480225863,,true,,,0,0,11,0,0,8,8,0,13,0,182,204,0,0,77,88,0,202,204,0,0,2023-07-28T16:28:48.640Z,2023-07-28T16:50:45.583Z
3214,28,11299,705899da-3c20-4bc3-b5d0-2e6e40655131,1,85,Pulaski (AR),258,77,Henry,henry,Hunter Henry,3214,Active,#hunterhenry-NFL-NE-85,00-0033090,,,,TE,1994-12-07,TE,,TE,nfl,Hunter,3046439,17975,7,10735,,744425,744425,Arkansas,260,,NE,hunter,hunterhenry,29269,,1689348941357,,true,,,0,0,10,0,0,7,4,0,11,0,189,199,0,0,27,27,0,194,199,0,0,2023-07-28T16:28:36.898Z,2023-07-28T16:50:45.301Z
7210,26,,0830e644-2d6e-446b-9da6-57d7e3472fcd,,9,Southern Durham (NC),195,72,Hinton,hinton,Kendall Hinton,7210,Active,#kendallhinton-NFL-DEN-9,,,,,WR,1997-02-19,WR,,,nfl,Kendall,3700815,22213,3,14593,,,866086,Wake Forest,465,,DEN,kendall,kendallhinton,32929,,1690560930972,,true,,,0,0,16,0,0,0,11,0,9,0,0,548,0,0,0,186,0,0,548,0,0,2023-07-28T16:28:43.898Z,2023-07-28T16:50:44.652Z
1352,31,8407,618bedee-9259-4536-b0ff-fec98d2a20de,1,2,Junipero Serra (CA),195,72,Woods,woods,Robert Woods,1352,Active,#robertwoods-NFL-HOU-2,00-0030431,,,,WR,1992-04-10,WR,,RWR,nfl,Robert,15880,14871,10,8628,,555693,555693,USC,206,,HOU,robert,robertwoods,26664,,1679278512323,,true,,,0,0,10,0,0,8,8,0,7,0,170,198,0,0,71,82,0,260,198,0,0,2023-07-28T16:28:35.354Z,2023-07-28T16:50:45.544Z
5917,25,13973,fe6dc768-d576-476c-b150-53b85af2a1d1,1,6,Elbert County (GA),187,70,Hardman,hardman,Mecole Hardman,5917,Active,#mecolehardman-NFL-NYJ-6," 00-0035140",,,,WR,1998-03-12,WR,,SWR,nfl,Mecole,4035004,20788,4,13532,,922026,922026,Georgia,242,,NYJ,mecole,mecolehardman,31888,,1690398620204,,true,,,0,0,11,0,0,0,8,0,7,0,0,205,0,0,0,89,0,264,205,0,0,2023-07-28T16:28:40.815Z,2023-07-28T16:50:43.812Z
7670,23,,857fcc59-10e8-4194-bd7d-41bc5f72a47f,2,5,St. Thomas Aquinas (FL),210,73,Palmer,palmer,Joshua Palmer,7670,Active,#joshuapalmer-NFL-LAC-5,,,,,WR,1999-09-22,WR,,RWR,nfl,Joshua,,,2,15447,,,1059612,Tennessee,268,,LAC,joshua,joshuapalmer,,,1682710516756,,true,,,0,0,10,0,0,8,8,0,5,0,186,201,0,0,79,83,0,300,201,0,0,2023-07-28T16:28:44.985Z,2023-07-28T16:50:45.608Z
NE,,,,,,,,,Patriots,,New England Patriots,NE,,,,,,,DEF,,DEF,,,nfl,New England,,,,,,,,,,,NE,,,,,,,true,,,0,0,11,0,0,0,2,0,11,0,0,208,0,0,0,6,0,178,208,0,0,2023-07-28T16:28:50.664Z,2023-07-28T16:50:39.249Z
6075,26,,48c56733-6644-42ee-9020-07bd2deba1ad,,80,Roseville (MN),237,75,Horsted,horsted,Jesper Horsted,6075,Active,#jesperhorsted-NFL-LV-80," 00-0035562",,,,TE,1997-02-27,TE,,,nfl,Jesper,3940587,20812,4,13639,,881708,881708,Princeton,9999999,,LV,jesper,jesperhorsted,32576,,1671071732594,,true,,,0,0,16,0,0,0,9,0,13,0,0,518,0,0,0,83,0,0,518,0,0,2023-07-28T16:28:41.208Z,2023-07-28T16:50:41.723Z
7540,23,,e47ca6ed-c988-4cad-b4a4-181c67463748,3,3,Knoxville Catholic (TN),212,69,Rodgers,rodgers,Amari Rodgers,7540,Active,#amarirodgers-NFL-HOU-3,,,,,WR,1999-09-23,WR,,LWR,nfl,Amari,,,2,15441,,,978580,Clemson,9999999,,HOU,amari,amarirodgers,,,1673708750321,,true,,,0,0,16,0,0,0,11,0,7,0,0,519,0,0,0,169,0,0,519,0,0,2023-07-28T16:28:44.690Z,2023-07-28T16:50:44.595Z
10213,22,,9beb72c5-5a81-413c-ada3-ff4854c95cf4,1,89,Cuyahoga Valley Christian Academy (OH),185,69,Tucker,tucker,Tre Tucker,10213,Active,#tretucker-NFL-LV-89,,,,,WR,2001-03-08,WR,,KR,nfl,Tre,,,0,16694,,,1164979,Cincinnati,450,,LV,tre,tretucker,,,1682738129206,,true,,,0,0,16,0,0,0,11,0,13,0,0,508,0,0,0,188,0,0,508,0,0,2023-07-28T16:28:48.886Z,2023-07-28T16:50:44.656Z
7536,24,,eab74cbc-ed11-46b3-bd16-1d4c997adc22,3,85,George Ranch (TX),252,74,Morris,morris,Quintin Morris,7536,Active,#quintinmorris-NFL-BUF-85,,,,,TE,1999-01-21,TE,,TE,nfl,Quintin,,,2,15460,,,1059680,Bowling Green,424,,BUF,quintin,quintinmorris,,,1674071432405,,true,,,0,0,16,0,0,0,9,0,13,0,0,511,0,0,0,82,0,0,511,0,0,2023-07-28T16:28:44.685Z,2023-07-28T16:50:41.659Z
8225,22,,42a1c03e-790e-46ba-b0d5-d304e44c02c7,2,82,Palo Verde (NV),253,77,Bellinger,bellinger,Daniel Bellinger,8225,Active,#danielbellinger-NFL-NYG-82,,,,,TE,2000-09-22,TE,,TE,nfl,Daniel,,,1,16036,,,1122035,San Diego State,287,,NYG,daniel,danielbellinger,,,1678864256464,,true,,,0,0,12,0,0,0,5,0,13,0,0,300,0,0,0,35,0,311,300,0,0,2023-07-28T16:28:46.870Z,2023-07-28T16:50:39.501Z
8230,25,,a0833a94-60ce-4a3a-a32a-d067fe7b253d,3,32,Montgomery Bell Academy (TN),204,71,Chandler,chandler,Ty Chandler,8230,Active,#tychandler-NFL-MIN-32,,,,,RB,1998-05-12,RB,,RB,nfl,Ty,,,1,15979,,,1059576,North Carolina,214,,MIN,ty,tychandler,,,1686256807319,,true,,,0,0,12,0,0,9,8,0,13,0,194,303,0,0,62,84,0,248,303,0,0,2023-07-28T16:28:46.901Z,2023-07-28T16:50:45.256Z
4314,28,,6414998b-5831-44aa-8bd8-39e42a323c2c,3,86,Central Catholic (CA),233,76,Mundt,mundt,Johnny Mundt,4314,Active,#johnnymundt-NFL-MIN-86,00-0033246,,,,TE,1994-11-23,TE,,TE,nfl,Johnny,3052096,19165,6,12316,,740704,740704,Oregon,9999999,,MIN,johnny,johnnymundt,30373,,1674537622149,,true,,,0,0,16,0,0,0,9,0,13,0,0,514,0,0,0,84,0,0,514,0,0,2023-07-28T16:28:37.980Z,2023-07-28T16:50:41.686Z
